Year,Wind Speed (m/s),Machine Efficiency,Power Loss,Maintenance Loss,Total Loss,Machine Lifespan (yrs),Net Output (MW),District,Hub Height (m),Rotor Swept Area (m²),Loss Factor,Maintenance Schedule
2023,4.39,0.882,0.095,0.017,0.112,15,8.6,Tenkasi,110,452,0.147,Biannual
2023,6.81,0.865,0.11,0.019,0.129,15,12.83,Tenkasi,110,452,0.147,Biannual
2023,8.3,0.911,0.079,0.029,0.108,15,16.86,Tenkasi,110,452,0.147,Biannual
2023,8.93,0.899,0.06,0.027,0.088,15,18.31,Tenkasi,110,452,0.147,Biannual
2023,7.55,0.929,0.12,0.024,0.144,15,15.01,Tenkasi,110,452,0.147,Biannual
2023,11.3,0.879,0.07,0.02,0.091,15,22.58,Tenkasi,110,452,0.147,Biannual
2023,7.76,0.924,0.068,0.022,0.091,15,16.28,Tenkasi,110,452,0.147,Biannual
2023,7.79,0.888,0.057,0.022,0.079,15,15.92,Tenkasi,110,452,0.147,Biannual
2023,8.23,0.876,0.06,0.015,0.075,15,16.67,Tenkasi,110,452,0.147,Biannual
2023,10.19,0.898,0.113,0.021,0.134,15,19.82,Tenkasi,110,452,0.147,Biannual
2023,4.5,0.89,0.059,0.024,0.083,15,9.19,Tenkasi,110,452,0.147,Biannual
2023,7.76,0.891,0.092,0.017,0.109,15,15.41,Tenkasi,110,452,0.147,Biannual
2023,8.26,0.934,0.098,0.026,0.124,15,16.89,Tenkasi,110,452,0.147,Biannual
2023,8.98,0.916,0.052,0.024,0.076,15,19.01,Tenkasi,110,452,0.147,Biannual
2023,5.47,0.912,0.063,0.025,0.088,15,11.37,Tenkasi,110,452,0.147,Biannual
2023,11.86,0.862,0.108,0.011,0.119,15,22.53,Tenkasi,110,452,0.147,Biannual
2023,7.34,0.863,0.08,0.027,0.107,15,14.15,Tenkasi,110,452,0.147,Biannual
2023,4.47,0.868,0.062,0.017,0.079,15,8.94,Tenkasi,110,452,0.147,Biannual
2023,5.59,0.865,0.076,0.019,0.095,15,10.94,Tenkasi,110,452,0.147,Biannual
2023,6.82,0.915,0.095,0.03,0.125,15,13.66,Tenkasi,110,452,0.147,Biannual
2023,7.02,0.92,0.079,0.02,0.098,15,14.55,Tenkasi,110,452,0.147,Biannual
2023,10.75,0.894,0.107,0.025,0.132,15,20.85,Tenkasi,110,452,0.147,Biannual
2023,6.2,0.878,0.098,0.026,0.125,15,11.9,Tenkasi,110,452,0.147,Biannual
2023,6.64,0.947,0.099,0.013,0.112,15,13.96,Tenkasi,110,452,0.147,Biannual
2023,4.86,0.91,0.067,0.018,0.085,15,10.13,Tenkasi,110,452,0.147,Biannual
2023,5.65,0.927,0.093,0.023,0.117,15,11.57,Tenkasi,110,452,0.147,Biannual
2023,11.45,0.883,0.11,0.012,0.122,15,22.2,Tenkasi,110,452,0.147,Biannual
2023,10.98,0.925,0.082,0.011,0.094,15,23,Tenkasi,110,452,0.147,Biannual
2024,9.1,0.931,0.051,0.016,0.067,15,19.75,Tenkasi,110,452,0.147,Biannual
2024,10.37,0.95,0.086,0.019,0.105,15,22.04,Tenkasi,110,452,0.147,Biannual
2024,11.91,0.907,0.1,0.028,0.129,15,23.52,Tenkasi,110,452,0.147,Biannual
2024,11.22,0.939,0.061,0.013,0.074,15,24.4,Tenkasi,110,452,0.147,Biannual
2024,10.08,0.885,0.082,0.027,0.109,15,19.86,Tenkasi,110,452,0.147,Biannual
2024,11.59,0.906,0.061,0.013,0.074,15,24.31,Tenkasi,110,452,0.147,Biannual
2024,11.21,0.933,0.104,0.017,0.12,15,23.03,Tenkasi,110,452,0.147,Biannual
2024,6.61,0.876,0.081,0.027,0.107,15,12.93,Tenkasi,110,452,0.147,Biannual
2024,7.56,0.856,0.111,0.03,0.141,15,13.91,Tenkasi,110,452,0.147,Biannual
2024,4.7,0.856,0.051,0.026,0.077,15,9.29,Tenkasi,110,452,0.147,Biannual
2024,11.71,0.882,0.052,0.028,0.08,15,23.74,Tenkasi,110,452,0.147,Biannual
2024,8.65,0.866,0.105,0.023,0.128,15,16.33,Tenkasi,110,452,0.147,Biannual
2024,10.75,0.869,0.076,0.026,0.103,15,20.95,Tenkasi,110,452,0.147,Biannual
2024,7.32,0.866,0.073,0.021,0.094,15,14.35,Tenkasi,110,452,0.147,Biannual
2024,4.45,0.893,0.068,0.02,0.088,15,9.05,Tenkasi,110,452,0.147,Biannual
2024,9.69,0.921,0.061,0.023,0.084,15,20.43,Tenkasi,110,452,0.147,Biannual
2024,11.55,0.854,0.102,0.026,0.127,15,21.53,Tenkasi,110,452,0.147,Biannual
2024,4.31,0.915,0.094,0.024,0.119,15,8.69,Tenkasi,110,452,0.147,Biannual
2024,6.07,0.937,0.078,0.015,0.092,15,12.92,Tenkasi,110,452,0.147,Biannual
2024,5.92,0.928,0.09,0.023,0.114,15,12.18,Tenkasi,110,452,0.147,Biannual
2024,6.81,0.853,0.052,0.014,0.066,15,13.57,Tenkasi,110,452,0.147,Biannual
2024,5.08,0.875,0.062,0.018,0.08,15,10.23,Tenkasi,110,452,0.147,Biannual
2024,10.15,0.945,0.092,0.014,0.107,15,21.43,Tenkasi,110,452,0.147,Biannual
2024,8.41,0.879,0.12,0.017,0.136,15,15.97,Tenkasi,110,452,0.147,Biannual
2024,4.28,0.886,0.079,0.018,0.097,15,8.57,Tenkasi,110,452,0.147,Biannual
2024,8.22,0.93,0.108,0.018,0.125,15,16.71,Tenkasi,110,452,0.147,Biannual
2024,5.48,0.891,0.089,0.017,0.106,15,10.9,Tenkasi,110,452,0.147,Biannual
2024,7.94,0.86,0.119,0.028,0.147,15,14.56,Tenkasi,110,452,0.147,Biannual
2024,10.32,0.935,0.101,0.018,0.119,15,21.24,Tenkasi,110,452,0.147,Biannual
2024,10.66,0.9,0.092,0.016,0.108,15,21.41,Tenkasi,110,452,0.147,Biannual
2024,6.59,0.92,0.109,0.017,0.127,15,13.23,Tenkasi,110,452,0.147,Biannual
2024,8.39,0.904,0.09,0.021,0.111,15,16.85,Tenkasi,110,452,0.147,Biannual
2024,7.51,0.925,0.067,0.013,0.08,15,15.97,Tenkasi,110,452,0.147,Biannual
2024,9.66,0.945,0.093,0.019,0.113,15,20.23,Tenkasi,110,452,0.147,Biannual
2024,4.65,0.925,0.09,0.026,0.116,15,9.5,Tenkasi,110,452,0.147,Biannual
2024,5.8,0.899,0.119,0.017,0.136,15,11.26,Tenkasi,110,452,0.147,Biannual
2024,4.62,0.897,0.093,0.018,0.111,15,9.22,Tenkasi,110,452,0.147,Biannual
2024,6.41,0.857,0.068,0.013,0.081,15,12.62,Tenkasi,110,452,0.147,Biannual
2024,11.2,0.934,0.115,0.022,0.138,15,22.54,Tenkasi,110,452,0.147,Biannual
2024,7.2,0.939,0.083,0.016,0.099,15,15.24,Tenkasi,110,452,0.147,Biannual
2024,9.97,0.857,0.114,0.019,0.133,15,18.52,Tenkasi,110,452,0.147,Biannual
2024,7.64,0.923,0.1,0.02,0.12,15,15.51,Tenkasi,110,452,0.147,Biannual
2024,10.26,0.893,0.083,0.028,0.112,15,20.34,Tenkasi,110,452,0.147,Biannual
2024,4.28,0.902,0.089,0.01,0.1,15,8.69,Tenkasi,110,452,0.147,Biannual
2024,11.16,0.854,0.052,0.029,0.081,15,21.91,Tenkasi,110,452,0.147,Biannual
2024,6.21,0.85,0.1,0.01,0.11,15,11.74,Tenkasi,110,452,0.147,Biannual
2024,8.58,0.854,0.111,0.014,0.125,15,16.04,Tenkasi,110,452,0.147,Biannual
2024,8.94,0.869,0.066,0.02,0.086,15,17.75,Tenkasi,110,452,0.147,Biannual
2024,5.34,0.94,0.081,0.012,0.093,15,11.38,Tenkasi,110,452,0.147,Biannual
2024,4.47,0.856,0.062,0.012,0.075,15,8.86,Tenkasi,110,452,0.147,Biannual
2024,9.91,0.95,0.077,0.028,0.105,15,21.07,Tenkasi,110,452,0.147,Biannual
2024,4.61,0.877,0.081,0.016,0.097,15,9.11,Tenkasi,110,452,0.147,Biannual
2025,6.32,0.937,0.054,0.03,0.084,19,13.55,Tenkasi,110,452,0.147,Biannual
2025,10.07,0.911,0.064,0.018,0.083,19,21.05,Tenkasi,110,452,0.147,Biannual
2025,5.52,0.885,0.068,0.013,0.081,19,11.22,Tenkasi,110,452,0.147,Biannual
2025,4.17,0.86,0.067,0.018,0.086,19,8.2,Tenkasi,110,452,0.147,Biannual
2025,8.91,0.924,0.102,0.019,0.122,19,18.08,Tenkasi,110,452,0.147,Biannual
2025,10.33,0.923,0.089,0.011,0.1,19,21.46,Tenkasi,110,452,0.147,Biannual
2025,9.98,0.946,0.093,0.026,0.118,19,20.82,Tenkasi,110,452,0.147,Biannual
2025,9.51,0.945,0.054,0.017,0.071,19,20.88,Tenkasi,110,452,0.147,Biannual
2025,4.42,0.894,0.088,0.021,0.109,19,8.81,Tenkasi,110,452,0.147,Biannual
2025,5.57,0.911,0.11,0.025,0.135,19,10.98,Tenkasi,110,452,0.147,Biannual
2025,4.14,0.891,0.104,0.017,0.121,19,8.1,Tenkasi,110,452,0.147,Biannual
2025,4.93,0.933,0.108,0.018,0.126,19,10.06,Tenkasi,110,452,0.147,Biannual
2025,7.5,0.926,0.089,0.01,0.099,19,15.65,Tenkasi,110,452,0.147,Biannual
2025,11.81,0.938,0.086,0.012,0.098,19,24.98,Tenkasi,110,452,0.147,Biannual
2025,7.39,0.939,0.059,0.029,0.088,19,15.82,Tenkasi,110,452,0.147,Biannual
2025,4.37,0.898,0.106,0.016,0.122,19,8.62,Tenkasi,110,452,0.147,Biannual
2025,6.12,0.945,0.059,0.017,0.076,19,13.35,Tenkasi,110,452,0.147,Biannual
2025,9.22,0.884,0.07,0.012,0.082,19,18.7,Tenkasi,110,452,0.147,Biannual
2025,6.85,0.907,0.102,0.012,0.114,19,13.77,Tenkasi,110,452,0.147,Biannual
2025,4.87,0.894,0.081,0.018,0.099,19,9.81,Tenkasi,110,452,0.147,Biannual
2025,8.85,0.946,0.055,0.02,0.074,19,19.39,Tenkasi,110,452,0.147,Biannual
2025,6.76,0.943,0.056,0.015,0.071,19,14.81,Tenkasi,110,452,0.147,Biannual
2025,8.51,0.862,0.096,0.029,0.124,19,16.05,Tenkasi,110,452,0.147,Biannual
2025,8.15,0.872,0.108,0.029,0.137,19,15.35,Tenkasi,110,452,0.147,Biannual
2025,8.29,0.901,0.107,0.018,0.125,19,16.34,Tenkasi,110,452,0.147,Biannual
2025,9.42,0.916,0.11,0.011,0.121,19,18.95,Tenkasi,110,452,0.147,Biannual
2025,11.21,0.854,0.068,0.02,0.088,19,21.84,Tenkasi,110,452,0.147,Biannual
2025,9.23,0.905,0.067,0.025,0.092,19,18.96,Tenkasi,110,452,0.147,Biannual
2025,5.54,0.894,0.066,0.029,0.094,19,11.23,Tenkasi,110,452,0.147,Biannual
2025,6.52,0.938,0.055,0.016,0.071,19,14.2,Tenkasi,110,452,0.147,Biannual
2025,10.73,0.868,0.064,0.026,0.09,19,21.2,Tenkasi,110,452,0.147,Biannual
2025,10.79,0.878,0.059,0.014,0.073,19,21.96,Tenkasi,110,452,0.147,Biannual
2025,10.1,0.908,0.061,0.02,0.081,19,21.07,Tenkasi,110,452,0.147,Biannual
2025,4.78,0.877,0.117,0.016,0.133,19,9.09,Tenkasi,110,452,0.147,Biannual
2025,7.79,0.942,0.084,0.027,0.111,19,16.31,Tenkasi,110,452,0.147,Biannual
2025,4.75,0.889,0.076,0.015,0.091,19,9.6,Tenkasi,110,452,0.147,Biannual
2025,6.26,0.883,0.063,0.02,0.083,19,12.67,Tenkasi,110,452,0.147,Biannual
2025,11.19,0.902,0.06,0.013,0.073,19,23.39,Tenkasi,110,452,0.147,Biannual
2025,10.43,0.852,0.081,0.013,0.094,19,20.13,Tenkasi,110,452,0.147,Biannual
2025,8.6,0.895,0.068,0.014,0.082,19,17.66,Tenkasi,110,452,0.147,Biannual
2025,7.39,0.892,0.055,0.018,0.074,19,15.27,Tenkasi,110,452,0.147,Biannual
2025,10.24,0.927,0.094,0.013,0.107,19,21.19,Tenkasi,110,452,0.147,Biannual
2025,4.01,0.89,0.11,0.023,0.134,19,7.72,Tenkasi,110,452,0.147,Biannual
2025,10.2,0.894,0.112,0.022,0.134,19,19.75,Tenkasi,110,452,0.147,Biannual
2025,10.86,0.874,0.105,0.024,0.128,19,20.69,Tenkasi,110,452,0.147,Biannual
2025,6.97,0.925,0.058,0.021,0.079,19,14.84,Tenkasi,110,452,0.147,Biannual
2025,9.54,0.924,0.101,0.027,0.128,19,19.22,Tenkasi,110,452,0.147,Biannual
2025,8.05,0.928,0.101,0.015,0.116,19,16.52,Tenkasi,110,452,0.147,Biannual
2025,10.08,0.933,0.054,0.016,0.07,19,21.87,Tenkasi,110,452,0.147,Biannual
2025,8.78,0.949,0.112,0.022,0.134,19,18.04,Tenkasi,110,452,0.147,Biannual
2025,10.74,0.904,0.063,0.027,0.09,19,22.07,Tenkasi,110,452,0.147,Biannual
2025,7.14,0.867,0.104,0.013,0.117,19,13.67,Tenkasi,110,452,0.147,Biannual
2023,8.77,0.893,0.1,0.02,0.12,23,17.21,Theni,120,962,0.151,Quarterly
2023,10.85,0.86,0.09,0.017,0.107,23,20.83,Theni,120,962,0.151,Quarterly
2023,7.14,0.886,0.081,0.028,0.109,23,14.08,Theni,120,962,0.151,Quarterly
2023,11,0.865,0.12,0.024,0.143,23,20.39,Theni,120,962,0.151,Quarterly
2023,8.49,0.857,0.117,0.014,0.131,23,15.8,Theni,120,962,0.151,Quarterly
2023,11.2,0.926,0.071,0.023,0.094,23,23.49,Theni,120,962,0.151,Quarterly
2023,8.58,0.941,0.094,0.029,0.124,23,17.69,Theni,120,962,0.151,Quarterly
2023,6.09,0.934,0.059,0.011,0.07,23,13.22,Theni,120,962,0.151,Quarterly
2023,7.22,0.905,0.075,0.023,0.098,23,14.73,Theni,120,962,0.151,Quarterly
2023,6.11,0.939,0.065,0.026,0.091,23,13.03,Theni,120,962,0.151,Quarterly
2023,8.81,0.865,0.117,0.014,0.131,23,16.56,Theni,120,962,0.151,Quarterly
2023,9.06,0.897,0.07,0.016,0.085,23,18.6,Theni,120,962,0.151,Quarterly
2023,6.86,0.927,0.075,0.014,0.089,23,14.49,Theni,120,962,0.151,Quarterly
2023,5.2,0.908,0.085,0.025,0.109,23,10.53,Theni,120,962,0.151,Quarterly
2023,7.58,0.927,0.113,0.028,0.141,23,15.09,Theni,120,962,0.151,Quarterly
2023,7.31,0.892,0.101,0.027,0.128,23,14.23,Theni,120,962,0.151,Quarterly
2023,9.42,0.949,0.101,0.018,0.119,23,19.7,Theni,120,962,0.151,Quarterly
2023,6.45,0.94,0.113,0.023,0.135,23,13.11,Theni,120,962,0.151,Quarterly
2023,8.13,0.864,0.055,0.015,0.07,23,16.33,Theni,120,962,0.151,Quarterly
2023,7.92,0.914,0.101,0.025,0.125,23,15.82,Theni,120,962,0.151,Quarterly
2023,6.3,0.942,0.051,0.015,0.066,23,13.86,Theni,120,962,0.151,Quarterly
2023,7.71,0.926,0.106,0.025,0.131,23,15.5,Theni,120,962,0.151,Quarterly
2023,7.17,0.851,0.09,0.02,0.11,23,13.57,Theni,120,962,0.151,Quarterly
2023,5.06,0.873,0.068,0.016,0.084,23,10.12,Theni,120,962,0.151,Quarterly
2023,4.3,0.873,0.093,0.021,0.115,23,8.3,Theni,120,962,0.151,Quarterly
2023,4.46,0.874,0.109,0.012,0.12,23,8.57,Theni,120,962,0.151,Quarterly
2023,11.49,0.913,0.094,0.01,0.104,23,23.49,Theni,120,962,0.151,Quarterly
2023,5.06,0.883,0.059,0.012,0.071,23,10.36,Theni,120,962,0.151,Quarterly
2023,7.42,0.936,0.086,0.014,0.1,23,15.63,Theni,120,962,0.151,Quarterly
2023,8.57,0.93,0.094,0.014,0.109,23,17.75,Theni,120,962,0.151,Quarterly
2023,9.94,0.877,0.088,0.015,0.103,23,19.55,Theni,120,962,0.151,Quarterly
2023,6.99,0.867,0.065,0.029,0.094,23,13.72,Theni,120,962,0.151,Quarterly
2023,11.56,0.936,0.086,0.012,0.098,23,24.38,Theni,120,962,0.151,Quarterly
2023,4.83,0.854,0.115,0.03,0.145,23,8.81,Theni,120,962,0.151,Quarterly
2023,11.56,0.867,0.094,0.015,0.109,23,22.34,Theni,120,962,0.151,Quarterly
2023,5.7,0.914,0.062,0.013,0.074,23,12.06,Theni,120,962,0.151,Quarterly
2023,10.6,0.857,0.09,0.011,0.101,23,20.41,Theni,120,962,0.151,Quarterly
2023,7.59,0.911,0.084,0.014,0.098,23,15.59,Theni,120,962,0.151,Quarterly
2023,8.92,0.938,0.092,0.02,0.112,23,18.58,Theni,120,962,0.151,Quarterly
2023,10.65,0.871,0.067,0.01,0.077,23,21.42,Theni,120,962,0.151,Quarterly
2023,7.98,0.903,0.12,0.018,0.137,23,15.54,Theni,120,962,0.151,Quarterly
2023,9.69,0.916,0.107,0.011,0.118,23,19.57,Theni,120,962,0.151,Quarterly
2023,8.89,0.863,0.051,0.016,0.067,23,17.89,Theni,120,962,0.151,Quarterly
2023,11.52,0.932,0.113,0.027,0.14,23,23.08,Theni,120,962,0.151,Quarterly
2023,7.75,0.851,0.075,0.02,0.095,23,14.93,Theni,120,962,0.151,Quarterly
2023,9.54,0.865,0.077,0.025,0.102,23,18.51,Theni,120,962,0.151,Quarterly
2023,10.22,0.928,0.066,0.017,0.083,23,21.75,Theni,120,962,0.151,Quarterly
2023,10.97,0.928,0.108,0.01,0.118,23,22.46,Theni,120,962,0.151,Quarterly
2023,8.17,0.926,0.075,0.023,0.098,23,17.07,Theni,120,962,0.151,Quarterly
2023,5.14,0.935,0.059,0.014,0.073,23,11.13,Theni,120,962,0.151,Quarterly
2023,7.58,0.873,0.061,0.011,0.072,23,15.35,Theni,120,962,0.151,Quarterly
2023,5.2,0.865,0.062,0.011,0.073,23,10.43,Theni,120,962,0.151,Quarterly
2024,7.84,0.946,0.098,0.021,0.119,24,16.34,Theni,120,962,0.151,Quarterly
2024,5.69,0.945,0.098,0.015,0.113,24,11.92,Theni,120,962,0.151,Quarterly
2024,9.01,0.948,0.106,0.01,0.116,24,18.89,Theni,120,962,0.151,Quarterly
2024,5.04,0.933,0.089,0.013,0.102,24,10.55,Theni,120,962,0.151,Quarterly
2024,9,0.899,0.079,0.02,0.1,24,18.2,Theni,120,962,0.151,Quarterly
2024,4.8,0.908,0.065,0.028,0.093,24,9.88,Theni,120,962,0.151,Quarterly
2024,10.05,0.938,0.113,0.011,0.124,24,20.64,Theni,120,962,0.151,Quarterly
2024,9.73,0.901,0.079,0.019,0.098,24,19.78,Theni,120,962,0.151,Quarterly
2024,6.69,0.914,0.096,0.019,0.115,24,13.54,Theni,120,962,0.151,Quarterly
2024,11.57,0.873,0.055,0.015,0.07,24,23.49,Theni,120,962,0.151,Quarterly
2024,8.41,0.873,0.091,0.011,0.103,24,16.46,Theni,120,962,0.151,Quarterly
2024,8.84,0.946,0.057,0.023,0.08,24,19.24,Theni,120,962,0.151,Quarterly
2024,6.91,0.917,0.097,0.025,0.121,24,13.92,Theni,120,962,0.151,Quarterly
2024,10.34,0.895,0.087,0.017,0.105,24,20.7,Theni,120,962,0.151,Quarterly
2024,4.21,0.895,0.092,0.021,0.113,24,8.35,Theni,120,962,0.151,Quarterly
2024,9.78,0.877,0.066,0.023,0.089,24,19.53,Theni,120,962,0.151,Quarterly
2024,5.73,0.875,0.102,0.022,0.124,24,10.97,Theni,120,962,0.151,Quarterly
2024,8.13,0.909,0.061,0.021,0.083,24,16.94,Theni,120,962,0.151,Quarterly
2024,10.09,0.86,0.095,0.022,0.117,24,19.17,Theni,120,962,0.151,Quarterly
2024,4.9,0.877,0.116,0.01,0.127,24,9.38,Theni,120,962,0.151,Quarterly
2024,9.02,0.927,0.085,0.028,0.113,24,18.55,Theni,120,962,0.151,Quarterly
2024,5.04,0.897,0.115,0.018,0.133,24,9.79,Theni,120,962,0.151,Quarterly
2024,7.65,0.922,0.093,0.011,0.104,24,15.81,Theni,120,962,0.151,Quarterly
2024,7.5,0.928,0.091,0.019,0.11,24,15.48,Theni,120,962,0.151,Quarterly
2024,6.45,0.872,0.087,0.021,0.108,24,12.54,Theni,120,962,0.151,Quarterly
2024,9.5,0.929,0.111,0.016,0.127,24,19.27,Theni,120,962,0.151,Quarterly
2024,11.6,0.939,0.113,0.028,0.142,24,23.36,Theni,120,962,0.151,Quarterly
2024,8.33,0.923,0.089,0.023,0.112,24,17.07,Theni,120,962,0.151,Quarterly
2024,4.91,0.877,0.083,0.019,0.102,24,9.67,Theni,120,962,0.151,Quarterly
2024,5.04,0.86,0.072,0.011,0.083,24,9.94,Theni,120,962,0.151,Quarterly
2024,5.89,0.927,0.053,0.012,0.065,24,12.76,Theni,120,962,0.151,Quarterly
2024,5.51,0.89,0.114,0.011,0.125,24,10.74,Theni,120,962,0.151,Quarterly
2024,9.88,0.876,0.088,0.025,0.113,24,19.2,Theni,120,962,0.151,Quarterly
2024,9.5,0.93,0.055,0.026,0.081,24,20.32,Theni,120,962,0.151,Quarterly
2024,8.78,0.899,0.076,0.029,0.105,24,17.67,Theni,120,962,0.151,Quarterly
2024,8.91,0.918,0.075,0.017,0.092,24,18.56,Theni,120,962,0.151,Quarterly
2024,6.46,0.913,0.088,0.015,0.103,24,13.22,Theni,120,962,0.151,Quarterly
2024,4.62,0.923,0.093,0.027,0.12,24,9.38,Theni,120,962,0.151,Quarterly
2024,11.15,0.918,0.072,0.03,0.102,24,23,Theni,120,962,0.151,Quarterly
2024,8.53,0.882,0.095,0.016,0.111,24,16.73,Theni,120,962,0.151,Quarterly
2024,7.54,0.888,0.099,0.016,0.115,24,14.83,Theni,120,962,0.151,Quarterly
2024,11.59,0.896,0.082,0.029,0.111,24,23.07,Theni,120,962,0.151,Quarterly
2024,8.64,0.854,0.106,0.021,0.128,24,16.1,Theni,120,962,0.151,Quarterly
2024,5.61,0.893,0.057,0.03,0.087,24,11.45,Theni,120,962,0.151,Quarterly
2024,10.38,0.867,0.114,0.024,0.139,24,19.38,Theni,120,962,0.151,Quarterly
2024,10.78,0.939,0.065,0.012,0.076,24,23.37,Theni,120,962,0.151,Quarterly
2024,8.94,0.852,0.116,0.024,0.139,24,16.4,Theni,120,962,0.151,Quarterly
2024,10.28,0.869,0.077,0.013,0.09,24,20.31,Theni,120,962,0.151,Quarterly
2024,8.74,0.882,0.051,0.016,0.067,24,17.97,Theni,120,962,0.151,Quarterly
2024,4.74,0.927,0.076,0.012,0.088,24,10.02,Theni,120,962,0.151,Quarterly
2024,5.35,0.882,0.094,0.013,0.107,24,10.53,Theni,120,962,0.151,Quarterly
2024,6.39,0.941,0.093,0.027,0.12,24,13.24,Theni,120,962,0.151,Quarterly
2025,7.92,0.862,0.116,0.02,0.136,20,14.75,Theni,120,962,0.151,Quarterly
2025,8.02,0.899,0.092,0.013,0.105,20,16.13,Theni,120,962,0.151,Quarterly
2025,6.71,0.941,0.078,0.025,0.103,20,14.15,Theni,120,962,0.151,Quarterly
2025,10.54,0.896,0.101,0.029,0.131,20,20.52,Theni,120,962,0.151,Quarterly
2025,4.37,0.882,0.116,0.011,0.127,20,8.41,Theni,120,962,0.151,Quarterly
2025,11.4,0.914,0.08,0.011,0.091,20,23.66,Theni,120,962,0.151,Quarterly
2025,4.05,0.908,0.11,0.028,0.138,20,7.92,Theni,120,962,0.151,Quarterly
2025,4.96,0.941,0.092,0.021,0.113,20,10.36,Theni,120,962,0.151,Quarterly
2025,10.07,0.909,0.096,0.012,0.109,20,20.39,Theni,120,962,0.151,Quarterly
2025,8.6,0.947,0.063,0.015,0.078,20,18.79,Theni,120,962,0.151,Quarterly
2025,6.15,0.898,0.072,0.021,0.093,20,12.51,Theni,120,962,0.151,Quarterly
2025,9.62,0.874,0.119,0.02,0.138,20,18.11,Theni,120,962,0.151,Quarterly
2025,10.61,0.898,0.067,0.027,0.094,20,21.57,Theni,120,962,0.151,Quarterly
2025,11.42,0.939,0.104,0.019,0.124,20,23.5,Theni,120,962,0.151,Quarterly
2025,6.97,0.912,0.098,0.011,0.11,20,14.15,Theni,120,962,0.151,Quarterly
2025,7,0.865,0.084,0.021,0.105,20,13.55,Theni,120,962,0.151,Quarterly
2025,6.99,0.891,0.076,0.018,0.095,20,14.1,Theni,120,962,0.151,Quarterly
2025,5.25,0.899,0.116,0.03,0.146,20,10.09,Theni,120,962,0.151,Quarterly
2025,4.76,0.898,0.06,0.016,0.075,20,9.89,Theni,120,962,0.151,Quarterly
2025,9.71,0.901,0.051,0.025,0.076,20,20.22,Theni,120,962,0.151,Quarterly
2025,6.7,0.877,0.078,0.03,0.108,20,13.11,Theni,120,962,0.151,Quarterly
2025,11.54,0.875,0.078,0.017,0.095,20,22.84,Theni,120,962,0.151,Quarterly
2025,5.17,0.917,0.087,0.01,0.097,20,10.71,Theni,120,962,0.151,Quarterly
2025,7.75,0.879,0.113,0.028,0.141,20,14.63,Theni,120,962,0.151,Quarterly
2025,10.23,0.933,0.101,0.022,0.122,20,20.96,Theni,120,962,0.151,Quarterly
2025,10.07,0.929,0.1,0.026,0.125,20,20.45,Theni,120,962,0.151,Quarterly
2025,4.94,0.91,0.071,0.03,0.101,20,10.1,Theni,120,962,0.151,Quarterly
2025,4.14,0.866,0.106,0.026,0.132,20,7.78,Theni,120,962,0.151,Quarterly
2025,4.61,0.893,0.066,0.019,0.085,20,9.42,Theni,120,962,0.151,Quarterly
2025,4.38,0.893,0.085,0.018,0.103,20,8.78,Theni,120,962,0.151,Quarterly
2025,9.77,0.851,0.087,0.026,0.113,20,18.45,Theni,120,962,0.151,Quarterly
2025,6.82,0.886,0.07,0.022,0.092,20,13.71,Theni,120,962,0.151,Quarterly
2025,4.01,0.943,0.052,0.013,0.065,20,8.84,Theni,120,962,0.151,Quarterly
2025,11.77,0.862,0.118,0.017,0.135,20,21.93,Theni,120,962,0.151,Quarterly
2025,8.46,0.857,0.107,0.015,0.121,20,15.93,Theni,120,962,0.151,Quarterly
2025,4.73,0.933,0.093,0.024,0.117,20,9.74,Theni,120,962,0.151,Quarterly
2025,5.23,0.879,0.092,0.011,0.104,20,10.29,Theni,120,962,0.151,Quarterly
2025,8.58,0.895,0.102,0.022,0.123,20,16.85,Theni,120,962,0.151,Quarterly
2025,6.15,0.907,0.073,0.026,0.099,20,12.57,Theni,120,962,0.151,Quarterly
2025,10.35,0.897,0.062,0.02,0.082,20,21.31,Theni,120,962,0.151,Quarterly
2025,6.32,0.855,0.099,0.027,0.126,20,11.81,Theni,120,962,0.151,Quarterly
2025,10.58,0.898,0.096,0.022,0.117,20,20.96,Theni,120,962,0.151,Quarterly
2025,9.43,0.948,0.08,0.028,0.108,20,19.93,Theni,120,962,0.151,Quarterly
2025,7.17,0.947,0.104,0.012,0.115,20,15.03,Theni,120,962,0.151,Quarterly
2025,9.11,0.894,0.093,0.019,0.111,20,18.11,Theni,120,962,0.151,Quarterly
2025,11.7,0.917,0.085,0.021,0.106,20,23.99,Theni,120,962,0.151,Quarterly
2025,11.51,0.86,0.065,0.028,0.094,20,22.44,Theni,120,962,0.151,Quarterly
2025,7.19,0.925,0.096,0.016,0.111,20,14.8,Theni,120,962,0.151,Quarterly
2025,6.86,0.887,0.074,0.028,0.102,20,13.65,Theni,120,962,0.151,Quarterly
2025,4.22,0.858,0.093,0.014,0.107,20,8.08,Theni,120,962,0.151,Quarterly
2025,7.86,0.886,0.112,0.018,0.13,20,15.15,Theni,120,962,0.151,Quarterly
2025,4.55,0.948,0.086,0.027,0.113,20,9.57,Theni,120,962,0.151,Quarterly
2023,7.71,0.878,0.111,0.018,0.128,16,14.75,Thiruvallur,120,452,0.17,Quarterly
2023,5.13,0.883,0.11,0.024,0.133,16,9.82,Thiruvallur,120,452,0.17,Quarterly
